Date, Open, High, Low, Close, Volume, Open Interest
2021-05-12 08:50:00, 142.93, 143.61, 142.57, 143.13, 2301, 0.0
2021-05-12 08:55:00, 143.38, 143.38, 142.78, 142.78, 1619, 0.0
2021-05-12 09:00:00, 142.585, 142.68, 142.31, 142.68, 1615, 0.0
2021-05-12 09:05:00, 142.81, 143.02, 142.81, 143, 823, 0.0
2021-05-12 09:10:00, 143.11, 143.19, 142.38, 142.52, 500, 0.0
2021-05-12 09:15:00, 142.16, 142.16, 141.45, 141.69, 613, 0.0
2021-05-12 09:20:00, 142.06, 142.26, 142.01, 142.16, 569, 0.0
2021-05-12 09:25:00, 141.81, 142.24, 141.81, 141.96, 1857, 0.0
2021-05-12 09:30:00, 142.07, 142.07, 141.7, 141.7, 552, 0.0
2021-05-12 09:35:00, 141.82, 141.87, 141.54, 141.635, 1894, 0.0
2021-05-12 09:40:00, 141.62, 141.675, 141.13, 141.13, 2608, 0.0
2021-05-12 09:45:00, 141.42, 141.51, 141.16, 141.36, 1833, 0.0
2021-05-12 09:50:00, 141.3, 141.3, 140.565, 140.565, 1583, 0.0
2021-05-12 09:55:00, 140.54, 140.83, 140.52, 140.68, 1559, 0.0
2021-05-12 10:00:00, 140.91, 141.44, 140.91, 141.44, 1958, 0.0
2021-05-12 10:05:00, 141.7, 142.32, 141.46, 142.32, 1601, 0.0
2021-05-12 10:15:00, 142.08, 142.09, 141.96, 141.96, 331, 0.0
2021-05-12 10:20:00, 141.79, 141.79, 141.52, 141.765, 1600, 0.0
2021-05-12 10:25:00, 141.76, 141.76, 141.42, 141.45, 1769, 0.0
2021-05-12 10:30:00, 141.33, 141.33, 141.11, 141.19, 1633, 0.0
2021-05-12 10:35:00, 141.25, 141.25, 140.98, 141.02, 4247, 0.0
2021-05-12 10:40:00, 141.23, 141.23, 140.94, 140.98, 869, 0.0
2021-05-12 10:45:00, 140.87, 141.01, 140.845, 140.98, 3226, 0.0
2021-05-12 10:50:00, 140.95, 140.95, 140.57, 140.69, 2806, 0.0
2021-05-12 10:55:00, 140.58, 140.675, 140.51, 140.59, 1236, 0.0
2021-05-12 11:00:00, 140.32, 140.485, 140.32, 140.485, 412, 0.0
2021-05-12 11:05:00, 140.37, 140.64, 140.37, 140.64, 421, 0.0
2021-05-12 11:10:00, 140.42, 140.6, 140.42, 140.525, 1117, 0.0
2021-05-12 11:15:00, 140.425, 140.63, 140.3, 140.63, 1678, 0.0
2021-05-12 11:20:00, 140.71, 140.9, 140.71, 140.9, 820, 0.0
2021-05-12 11:25:00, 140.81, 140.92, 140.62, 140.62, 1818, 0.0
2021-05-12 11:30:00, 140.545, 140.88, 140.545, 140.825, 566, 0.0
2021-05-12 11:35:00, 141.14, 141.14, 140.93, 140.93, 1499, 0.0
2021-05-12 11:40:00, 140.88, 141.21, 140.815, 141.15, 922, 0.0
2021-05-12 11:45:00, 141.185, 141.47, 141.185, 141.47, 1162, 0.0
2021-05-12 11:55:00, 141.82, 141.82, 141.82, 141.82, 300, 0.0
2021-05-12 12:00:00, 142.18, 142.61, 142.17, 142.61, 1213, 0.0
2021-05-12 12:05:00, 142.88, 143.06, 142.88, 143.06, 400, 0.0
2021-05-12 12:10:00, 143.28, 143.39, 143.26, 143.26, 910, 0.0
2021-05-12 12:15:00, 143.1, 143.14, 142.52, 142.52, 800, 0.0
2021-05-12 12:20:00, 142.525, 142.54, 142.18, 142.18, 1008, 0.0
2021-05-12 12:25:00, 141.93, 142.21, 141.93, 142.21, 512, 0.0
2021-05-12 12:30:00, 142.45, 142.45, 142.285, 142.285, 1250, 0.0
2021-05-12 12:35:00, 142.295, 142.5, 142.29, 142.5, 1996, 0.0
2021-05-12 12:40:00, 142.15, 142.28, 142.15, 142.28, 866, 0.0
2021-05-12 12:45:00, 142.405, 142.405, 142.1, 142.26, 1987, 0.0
2021-05-12 12:50:00, 142.24, 142.47, 142.23, 142.47, 1401, 0.0
2021-05-12 12:55:00, 142.515, 142.515, 142.26, 142.46, 1583, 0.0
2021-05-12 13:00:00, 142.285, 142.36, 142.005, 142.1, 1202, 0.0
2021-05-12 13:05:00, 141.89, 141.89, 141.79, 141.86, 517, 0.0
2021-05-12 13:10:00, 141.495, 141.715, 141.495, 141.52, 1233, 0.0
2021-05-12 13:15:00, 141.535, 141.62, 141.22, 141.37, 1224, 0.0
2021-05-12 13:20:00, 141.615, 141.69, 141.41, 141.41, 2639, 0.0
2021-05-12 13:25:00, 141.4, 141.7, 141.19, 141.7, 2841, 0.0
2021-05-12 13:30:00, 141.75, 142.09, 141.75, 142.09, 668, 0.0
2021-05-12 13:35:00, 141.8, 141.83, 141.8, 141.83, 500, 0.0
2021-05-12 13:40:00, 142, 142.14, 142, 142.02, 550, 0.0
2021-05-12 13:45:00, 142.02, 142.07, 141.99, 142.07, 701, 0.0
2021-05-12 13:50:00, 142.53, 142.55, 142.26, 142.26, 701, 0.0
2021-05-12 13:55:00, 142.195, 142.2, 141.82, 141.82, 1513, 0.0
2021-05-12 14:00:00, 141.83, 141.89, 141.58, 141.58, 1484, 0.0
2021-05-12 14:05:00, 141.57, 141.63, 141.57, 141.61, 301, 0.0
2021-05-12 14:10:00, 141.29, 141.36, 141.24, 141.36, 803, 0.0
2021-05-12 14:15:00, 141.39, 141.53, 141.39, 141.4, 1206, 0.0
2021-05-12 14:20:00, 141.645, 141.75, 141.505, 141.505, 2802, 0.0
2021-05-12 14:25:00, 141.7, 141.935, 141.61, 141.7, 1661, 0.0
2021-05-12 14:30:00, 141.59, 141.95, 141.59, 141.84, 1333, 0.0
2021-05-12 14:35:00, 141.61, 141.65, 141.46, 141.59, 4434, 0.0
2021-05-12 14:40:00, 141.7, 141.77, 141.63, 141.7, 1732, 0.0
2021-05-12 14:45:00, 141.8, 141.85, 141.53, 141.59, 2396, 0.0
2021-05-12 14:50:00, 141.175, 141.55, 141.11, 141.19, 3467, 0.0
2021-05-12 14:55:00, 140.98, 141.69, 140.96, 141.6, 6699, 0.0
2021-05-13 08:30:00, 142.945, 143.97, 142.945, 143.76, 2310, 0.0
2021-05-13 08:35:00, 143.83, 143.91, 143.47, 143.47, 3230, 0.0
2021-05-13 08:40:00, 143.43, 143.43, 142.04, 142.36, 1247, 0.0
2021-05-13 08:45:00, 142.57, 142.57, 140.845, 140.96, 3008, 0.0
2021-05-13 08:50:00, 141.265, 142.01, 141.265, 142.01, 745, 0.0
2021-05-13 08:55:00, 142.115, 142.18, 141.73, 141.99, 622, 0.0
2021-05-13 09:00:00, 142.18, 142.51, 142.18, 142.275, 2125, 0.0
2021-05-13 09:05:00, 141.83, 141.95, 141.75, 141.87, 6204, 0.0
2021-05-13 09:10:00, 141.755, 141.96, 141.73, 141.87, 2869, 0.0
2021-05-13 09:15:00, 141.87, 141.87, 141.375, 141.4, 1390, 0.0
2021-05-13 09:20:00, 141.12, 141.33, 140.91, 141.33, 1599, 0.0
2021-05-13 09:25:00, 141.38, 141.38, 140.89, 140.89, 213, 0.0
2021-05-13 09:30:00, 140.97, 141, 140.7, 140.75, 1688, 0.0
2021-05-13 09:35:00, 140.4, 140.565, 140.13, 140.565, 2619, 0.0
2021-05-13 09:40:00, 140.57, 140.57, 139.58, 139.7, 3654, 0.0
2021-05-13 09:45:00, 139.69, 139.69, 139.05, 139.05, 4118, 0.0
2021-05-13 09:50:00, 139, 139.23, 138.75, 138.845, 7821, 0.0
2021-05-13 09:55:00, 138.84, 139.26, 138.73, 139.13, 6513, 0.0
2021-05-13 10:00:00, 139.16, 139.27, 138.7, 138.945, 3356, 0.0
2021-05-13 10:05:00, 138.95, 138.95, 138.62, 138.72, 1767, 0.0
2021-05-13 10:10:00, 138.6, 138.6, 138.38, 138.505, 2692, 0.0
2021-05-13 10:15:00, 138.255, 138.695, 138.255, 138.68, 1082, 0.0
2021-05-13 10:20:00, 138.47, 138.52, 138.28, 138.28, 1939, 0.0
2021-05-13 10:25:00, 138.11, 138.15, 137.845, 137.845, 3514, 0.0
2021-05-13 10:30:00, 137.925, 137.925, 137.64, 137.73, 1043, 0.0
2021-05-13 10:35:00, 137.79, 137.88, 137.69, 137.88, 1266, 0.0
2021-05-13 10:40:00, 137.89, 137.89, 137.565, 137.565, 859, 0.0
2021-05-13 10:45:00, 136.925, 136.99, 136.92, 136.94, 1475, 0.0
2021-05-13 10:50:00, 136.81, 136.95, 136.69, 136.79, 2876, 0.0
2021-05-13 10:55:00, 136.965, 136.965, 136.695, 136.855, 1815, 0.0
2021-05-13 11:00:00, 137.05, 137.09, 136.83, 136.84, 5178, 0.0
2021-05-13 11:05:00, 136.865, 137.08, 136.865, 136.96, 1123, 0.0
2021-05-13 11:10:00, 137.02, 137.02, 136.99, 137, 343, 0.0
2021-05-13 11:15:00, 137.12, 137.15, 137.035, 137.035, 598, 0.0
2021-05-13 11:20:00, 136.93, 137.04, 136.715, 136.715, 3295, 0.0
2021-05-13 11:25:00, 136.715, 136.985, 136.58, 136.955, 1993, 0.0
2021-05-13 11:30:00, 137.27, 137.4, 137.22, 137.22, 1056, 0.0
2021-05-13 11:35:00, 137.195, 137.26, 137.09, 137.09, 906, 0.0
2021-05-13 11:40:00, 136.93, 137.02, 136.87, 137.02, 761, 0.0
2021-05-13 11:45:00, 136.95, 137.2, 136.85, 137.2, 1307, 0.0
2021-05-13 11:50:00, 137.025, 137.055, 136.7, 136.71, 1955, 0.0
2021-05-13 11:55:00, 135.86, 135.87, 135.81, 135.87, 764, 0.0
2021-05-13 12:05:00, 136.38, 136.38, 136.28, 136.28, 480, 0.0
2021-05-13 12:10:00, 136.38, 136.38, 136.37, 136.37, 625, 0.0
2021-05-13 12:15:00, 136.62, 136.62, 136.12, 136.12, 607, 0.0
2021-05-13 12:20:00, 136.055, 136.055, 135.69, 135.75, 1119, 0.0
2021-05-13 12:25:00, 135.8, 136.025, 135.8, 136.025, 711, 0.0
2021-05-13 12:30:00, 136.12, 136.12, 135.695, 135.695, 709, 0.0
2021-05-13 12:35:00, 135.845, 135.99, 135.65, 135.99, 1573, 0.0
2021-05-13 12:40:00, 136.22, 136.23, 136.11, 136.23, 751, 0.0
2021-05-13 12:45:00, 136.33, 136.34, 136.04, 136.13, 1102, 0.0
2021-05-13 12:50:00, 136.28, 136.6, 136.275, 136.58, 1162, 0.0
2021-05-13 12:55:00, 136.62, 136.895, 136.62, 136.73, 1134, 0.0
2021-05-13 13:00:00, 136.91, 136.91, 136.66, 136.665, 1531, 0.0
2021-05-13 13:05:00, 136.69, 137.56, 136.69, 137.56, 757, 0.0
2021-05-13 13:10:00, 137.43, 137.65, 137.195, 137.195, 1910, 0.0
2021-05-13 13:15:00, 137.2, 137.53, 137.195, 137.385, 2841, 0.0
2021-05-13 13:20:00, 137.33, 137.61, 137.095, 137.295, 10065, 0.0
2021-05-13 13:25:00, 137.395, 137.455, 137.145, 137.455, 8290, 0.0
2021-05-13 13:30:00, 137.3, 137.43, 136.985, 137.02, 2015, 0.0
2021-05-13 13:35:00, 137.32, 137.545, 137.265, 137.53, 3411, 0.0
2021-05-13 13:40:00, 137.49, 137.565, 137.25, 137.48, 3642, 0.0
2021-05-13 13:45:00, 137.6, 137.9, 137.34, 137.9, 2285, 0.0
2021-05-13 13:50:00, 137.69, 137.815, 137.545, 137.815, 1772, 0.0
2021-05-13 13:55:00, 137.785, 138.3, 137.67, 137.91, 2724, 0.0
2021-05-13 14:00:00, 138.11, 138.3, 138.05, 138.05, 791, 0.0
2021-05-13 14:05:00, 138.005, 138.34, 138.005, 138.34, 1110, 0.0
2021-05-13 14:10:00, 138.08, 138.12, 138.04, 138.12, 587, 0.0
2021-05-13 14:15:00, 138.24, 138.39, 138.24, 138.28, 702, 0.0
2021-05-13 14:20:00, 138.23, 138.23, 138.03, 138.17, 1826, 0.0
2021-05-13 14:25:00, 138.27, 138.43, 138.215, 138.43, 4028, 0.0
2021-05-13 14:30:00, 138.49, 138.89, 138.49, 138.67, 2084, 0.0
2021-05-13 14:35:00, 138.78, 138.79, 138.52, 138.52, 1418, 0.0
2021-05-13 14:40:00, 138.63, 139.02, 138.63, 139.02, 1012, 0.0
2021-05-13 14:45:00, 139.07, 139.35, 138.92, 139.135, 3360, 0.0
2021-05-13 14:50:00, 139.11, 139.11, 138.77, 138.87, 8121, 0.0
2021-05-13 14:55:00, 138.93, 138.97, 138.23, 138.4, 14190, 0.0
2021-05-14 08:30:00, 140.19, 140.19, 139.57, 139.95, 750, 0.0
2021-05-14 08:35:00, 139.84, 140.19, 139.57, 139.76, 1200, 0.0
2021-05-14 08:40:00, 139.4, 139.46, 139.01, 139.45, 2168, 0.0
2021-05-14 08:45:00, 139.74, 140.16, 139.58, 140.16, 1400, 0.0
2021-05-14 08:50:00, 140.55, 140.55, 140.32, 140.32, 254, 0.0
2021-05-14 08:55:00, 141.35, 141.39, 141.19, 141.19, 665, 0.0
2021-05-14 09:00:00, 141.485, 141.485, 140.93, 140.93, 4564, 0.0
2021-05-14 09:05:00, 140.88, 140.88, 140.46, 140.815, 1410, 0.0
2021-05-14 09:10:00, 140.865, 141.03, 140.865, 141.03, 537, 0.0
2021-05-14 09:15:00, 141.025, 141.41, 141.025, 141.35, 1633, 0.0
2021-05-14 09:20:00, 141.21, 141.39, 141.21, 141.3, 701, 0.0
2021-05-14 09:25:00, 141.33, 141.825, 141.33, 141.825, 1332, 0.0
2021-05-14 09:30:00, 141.78, 141.78, 141.615, 141.615, 504, 0.0
2021-05-14 09:35:00, 141.39, 141.48, 141.34, 141.455, 1093, 0.0
2021-05-14 09:40:00, 141.315, 141.365, 141.08, 141.08, 1162, 0.0
2021-05-14 09:45:00, 141.17, 141.185, 141.01, 141.01, 747, 0.0
2021-05-14 09:50:00, 141.285, 141.39, 141.17, 141.17, 542, 0.0
2021-05-14 09:55:00, 141.14, 141.14, 140.89, 141.05, 2940, 0.0
2021-05-14 10:00:00, 141.01, 141.15, 140.75, 140.75, 2170, 0.0
2021-05-14 10:05:00, 140.82, 140.95, 140.66, 140.66, 2865, 0.0
2021-05-14 10:10:00, 140.7, 141.22, 140.515, 141.22, 1496, 0.0
2021-05-14 10:15:00, 141.25, 141.49, 141.24, 141.38, 1312, 0.0
2021-05-14 10:20:00, 141.385, 141.39, 141.15, 141.245, 1512, 0.0
2021-05-14 10:25:00, 141.2, 141.2, 141.025, 141.06, 1723, 0.0
