Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-19 10:15:00, $328.87, BUY, $99,671.13, $328.87, $0.00, $0.00
2021-05-19 10:30:00, $328.68, SELL, $99,999.81, $0.00, $-0.19, $-0.19
2021-05-19 10:45:00, $328.61, HOLD, $99,999.81, $0.00, $0.00, $-0.19
2021-05-19 11:00:00, $328.51, SELL, $99,999.81, $0.00, $0.00, $-0.19
2021-05-19 11:15:00, $328.44, HOLD, $99,999.81, $0.00, $0.00, $-0.19
2021-05-19 11:30:00, $328.71, BUY, $99,671.10, $328.71, $0.00, $-0.19
2021-05-19 11:45:00, $328.82, HOLD, $99,671.10, $328.71, $0.00, $-0.19
2021-05-19 12:00:00, $328.74, SELL, $99,999.84, $0.00, $0.03, $-0.16
2021-05-19 12:15:00, $328.19, HOLD, $99,999.84, $0.00, $0.00, $-0.16
2021-05-19 12:30:00, $327.67, SELL, $99,999.84, $0.00, $0.00, $-0.16
2021-05-19 12:45:00, $327.73, BUY, $99,672.11, $327.73, $0.00, $-0.16
2021-05-19 13:00:00, $328.05, HOLD, $99,672.11, $327.73, $0.00, $-0.16
2021-05-19 13:15:00, $328.87, BUY, $99,343.25, $656.60, $0.00, $-0.16
2021-05-19 13:30:00, $329.59, HOLD, $99,343.25, $656.60, $0.00, $-0.16
2021-05-19 13:45:00, $330.44, BUY, $99,012.81, $987.04, $0.00, $-0.16
2021-05-19 14:00:00, $331.11, HOLD, $99,012.81, $987.04, $0.00, $-0.16
2021-05-19 14:15:00, $331.85, BUY, $98,680.95, $1,318.89, $0.00, $-0.16
2021-05-19 14:30:00, $334.44, HOLD, $98,680.95, $1,318.89, $0.00, $-0.16
2021-05-19 14:45:00, $337.87, BUY, $98,343.08, $1,656.76, $0.00, $-0.16
2021-05-20 08:30:00, $340.61, HOLD, $98,343.08, $1,656.76, $0.00, $-0.16
2021-05-20 08:45:00, $341.27, BUY, $98,001.82, $1,998.03, $0.00, $-0.16
2021-05-20 09:00:00, $341.67, HOLD, $98,001.82, $1,998.03, $0.00, $-0.16
2021-05-20 09:15:00, $342.55, BUY, $97,659.27, $2,340.57, $0.00, $-0.16
