Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $36.71, BUY, $99,963.29, $36.71, $0.00, $0.00
2021-04-28 23:00:00, $36.33, SELL, $99,999.62, $0.00, $-0.38, $-0.38
2021-04-29 23:00:00, $35.99, HOLD, $99,999.62, $0.00, $0.00, $-0.38
2021-05-02 23:00:00, $35.70, SELL, $99,999.62, $0.00, $0.00, $-0.38
2021-05-03 23:00:00, $36.00, BUY, $99,963.62, $36.00, $0.00, $-0.38
2021-05-04 23:00:00, $36.44, HOLD, $99,963.62, $36.00, $0.00, $-0.38
2021-05-05 23:00:00, $37.03, BUY, $99,926.59, $73.03, $0.00, $-0.38
2021-05-06 23:00:00, $37.27, HOLD, $99,926.59, $73.03, $0.00, $-0.38
2021-05-09 23:00:00, $37.04, SELL, $100,000.68, $0.00, $0.02, $0.68
2021-05-10 23:00:00, $36.98, HOLD, $100,000.68, $0.00, $0.00, $0.68
2021-05-11 23:00:00, $36.60, SELL, $100,000.68, $0.00, $0.00, $0.68
2021-05-12 23:00:00, $36.38, HOLD, $100,000.68, $0.00, $0.00, $0.68
2021-05-13 23:00:00, $36.13, SELL, $100,000.68, $0.00, $0.00, $0.68
2021-05-16 23:00:00, $36.11, HOLD, $100,000.68, $0.00, $0.00, $0.68
2021-05-17 23:00:00, $36.21, BUY, $99,964.47, $36.21, $0.00, $0.68
2021-05-18 23:00:00, $36.24, HOLD, $99,964.47, $36.21, $0.00, $0.68
2021-05-19 23:00:00, $36.27, BUY, $99,928.19, $72.49, $0.00, $0.68
2021-05-20 23:00:00, $36.19, SELL, $100,000.58, $0.00, $-0.08, $0.58
