Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $35.95, BUY, $99,964.05, $35.95, $0.00, $0.00
2021-05-25 11:00:00, $35.95, SELL, $100,000.00, $0.00, $-0.00, $-0.00
2021-05-25 11:15:00, $35.96, BUY, $99,964.04, $35.96, $0.00, $-0.00
2021-05-25 11:30:00, $35.95, SELL, $99,999.99, $0.00, $-0.01, $-0.01
2021-05-25 11:45:00, $35.96, BUY, $99,964.03, $35.96, $0.00, $-0.01
2021-05-25 12:00:00, $35.95, SELL, $99,999.98, $0.00, $-0.01, $-0.02
2021-05-25 12:15:00, $35.92, HOLD, $99,999.98, $0.00, $0.00, $-0.02
2021-05-25 12:30:00, $35.89, SELL, $99,999.98, $0.00, $0.00, $-0.02
2021-05-25 12:45:00, $35.86, HOLD, $99,999.98, $0.00, $0.00, $-0.02
2021-05-25 13:00:00, $35.88, BUY, $99,964.10, $35.88, $0.00, $-0.02
2021-05-25 13:15:00, $35.90, HOLD, $99,964.10, $35.88, $0.00, $-0.02
2021-05-25 13:30:00, $35.89, SELL, $99,999.99, $0.00, $0.01, $-0.01
2021-05-25 13:45:00, $35.88, HOLD, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 14:00:00, $35.88, SELL, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 14:15:00, $35.89, BUY, $99,964.10, $35.89, $0.00, $-0.01
2021-05-25 14:30:00, $36.01, HOLD, $99,964.10, $35.89, $0.00, $-0.01
2021-05-25 14:45:00, $36.16, BUY, $99,927.94, $72.06, $0.00, $-0.01
2021-05-26 08:30:00, $36.30, HOLD, $99,927.94, $72.06, $0.00, $-0.01
2021-05-26 08:45:00, $36.39, BUY, $99,891.55, $108.45, $0.00, $-0.01
2021-05-26 09:00:00, $36.50, HOLD, $99,891.55, $108.45, $0.00, $-0.01
2021-05-26 09:15:00, $36.59, BUY, $99,854.96, $145.04, $0.00, $-0.01
2021-05-26 09:30:00, $36.59, BUY, $99,818.37, $181.63, $0.00, $-0.01
2021-05-26 09:45:00, $36.49, SELL, $100,000.82, $0.00, $-0.10, $0.82
