Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $137.06, BUY, $99,862.94, $137.06, $0.00, $0.00
2021-05-25 10:50:00, $137.01, SELL, $99,999.95, $0.00, $-0.05, $-0.05
2021-05-25 10:55:00, $137.03, BUY, $99,862.92, $137.03, $0.00, $-0.05
2021-05-25 11:00:00, $137.03, BUY, $99,725.89, $274.06, $0.00, $-0.05
2021-05-25 11:05:00, $137.03, HOLD, $99,725.89, $274.06, $0.00, $-0.05
2021-05-25 11:10:00, $137.03, SELL, $99,999.95, $0.00, $0.00, $-0.05
2021-05-25 11:15:00, $137.07, BUY, $99,862.88, $137.07, $0.00, $-0.05
2021-05-25 11:20:00, $137.08, HOLD, $99,862.88, $137.07, $0.00, $-0.05
2021-05-25 11:25:00, $137.15, BUY, $99,725.73, $274.22, $0.00, $-0.05
2021-05-25 11:30:00, $137.16, HOLD, $99,725.73, $274.22, $0.00, $-0.05
2021-05-25 11:35:00, $137.19, BUY, $99,588.54, $411.42, $0.00, $-0.05
2021-05-25 11:40:00, $137.17, SELL, $100,000.05, $0.00, $-0.02, $0.05
2021-05-25 11:45:00, $137.17, HOLD, $100,000.05, $0.00, $0.00, $0.05
2021-05-25 11:50:00, $137.09, SELL, $100,000.05, $0.00, $0.00, $0.05
2021-05-25 11:55:00, $137.02, HOLD, $100,000.05, $0.00, $0.00, $0.05
2021-05-25 12:00:00, $136.99, SELL, $100,000.05, $0.00, $0.00, $0.05
2021-05-25 12:05:00, $137.05, BUY, $99,863.00, $137.05, $0.00, $0.05
2021-05-25 12:10:00, $137.09, HOLD, $99,863.00, $137.05, $0.00, $0.05
2021-05-25 12:15:00, $137.15, BUY, $99,725.85, $274.20, $0.00, $0.05
2021-05-25 12:20:00, $137.24, HOLD, $99,725.85, $274.20, $0.00, $0.05
2021-05-25 12:25:00, $137.34, BUY, $99,588.51, $411.54, $0.00, $0.05
2021-05-25 12:30:00, $137.36, HOLD, $99,588.51, $411.54, $0.00, $0.05
2021-05-25 12:35:00, $137.28, SELL, $100,000.37, $0.00, $-0.05, $0.37
2021-05-25 12:40:00, $137.19, HOLD, $100,000.37, $0.00, $0.00, $0.37
2021-05-25 12:45:00, $137.13, SELL, $100,000.37, $0.00, $0.00, $0.37
